2196,0.032258,0,0.00023,0,2007-02-04,1
2218,0.032258,0,0.001148,0,2007-02-04,1
2218,0.032258,0,0.000918,0,2007-07-06,1
2218,0,0.003333,0,0.002103,2007-10-04,1
2269,0.032258,0,0.122452,0,2007-02-15,1
2269,0,0.003333,0,0.122452,2007-03-18,1
2277,0.032258,0,1,0,2007-02-15,1
2277,0,0.003333,0,1,2007-03-18,1
2285,0,0.003333,0,0.918274,2007-03-18,1
2528,0.064516,0,0.000027,0,2007-03-04,1
2528,0.032258,0,0,0,2007-10-04,1
2579,0.064516,0,0.000023,0,2007-03-04,1
2579,0.032258,0,0.000014,0,2007-08-04,1
2579,0.032258,0,0,0,2007-10-04,1
2741,0.064516,0,0.000919,0,2007-03-04,1
2741,0.032258,0,0.000001,0,2007-10-04,1
2749,0.064516,0,0.000459,0,2007-03-04,1
2749,0.032258,0,0,0,2007-10-04,1
2749,0,0.003333,0,0.000429,2008-05-04,1
2919,0.032258,0,0.000138,0,2007-03-04,1
2919,0.032258,0,0.000046,0,2007-06-04,1
2919,0.064516,0,0.000203,0,2007-07-06,1
2919,0.064516,0,0.00026,0,2007-08-04,1
2919,0.032258,0,0.000046,0,2007-10-04,1
2919,0.032258,0,0.000046,0,2007-12-06,1
2919,0.032258,0,0.001951,0,2008-01-05,1
2919,0.064516,0,0.000093,0,2008-02-04,1
2919,0.032258,0,0.000069,0,2008-03-06,1
2919,0.032258,0,0.000046,0,2008-06-05,1
2919,0,0.003333,0,0.000127,2008-07-04,1
2919,0,0.003333,0,0.000046,2008-08-04,1
2927,0.064516,0,0.000673,0,2007-03-04,1
2927,0.064516,0,0.00068,0,2007-04-05,1
2927,0.064516,0,0.000868,0,2007-05-04,1
2927,0.032258,0,0.00017,0,2007-06-04,1
2927,0.064516,0,0.000969,0,2007-07-06,1
2927,0.064516,0,0.000692,0,2007-08-04,1
2927,0.064516,0.003333,0.000181,0.000015,2007-09-06,1
2927,0.032258,0.006667,0.000252,0.000049,2007-10-04,1
2927,0.032258,0,0.000046,0,2007-11-04,1
2927,0.032258,0.006667,0.00006,0.000298,2007-12-06,1
2927,0.064516,0.003333,0.000108,0.00003,2008-01-05,1
2927,0.032258,0.006667,0.000024,0.000055,2008-02-04,1
2927,0.032258,0.006667,0.000018,0.000193,2008-03-06,1
2927,0.032258,0.006667,0.000014,0.000538,2008-04-04,1
2927,0,0.003333,0,0.000326,2008-05-04,1
2927,0,0.003333,0,0.000075,2008-06-05,1
2927,0,0.003333,0,0.000397,2008-07-04,1
2927,0,0.003333,0,0.000058,2008-08-04,1
2927,0,0.003333,0,0.000091,2008-09-05,1
2927,0,0.006667,0,0.000202,2008-10-04,1
3020,0.032258,0,0.000046,0,2007-03-04,1
3020,0.032258,0,0.000023,0,2008-02-04,1
3020,0,0.003333,0,0.000187,2008-05-04,1
3020,0.032258,0,0.000023,0,2008-06-06,1
3020,0,0.003333,0,0.00013,2008-10-04,1
3443,0.032258,0,0.000023,0,2007-04-05,1
3575,0.032258,0,0.000069,0,2007-04-05,1
3575,0.032258,0,0.000028,0,2007-08-04,1
3834,0.032258,0,0.000046,0,2007-04-05,1
3834,0.032258,0,0.000046,0,2008-01-05,1
3893,0.032258,0,0.000023,0,2007-04-05,1
3966,0.032258,0,0.000037,0,2007-04-05,1
4001,0.032258,0,0.000023,0,2007-04-05,1
4024,0.032258,0,0.000046,0,2007-04-05,1
4033,0.032258,0,0.000689,0,2007-04-05,1
4033,0,0.003333,0,0.000695,2007-10-04,1
4051,0.032258,0,0.000115,0,2007-04-05,1
4083,0.032258,0,0.000101,0,2007-05-04,1
4504,0.064516,0,0.000023,0,2007-05-04,1
4504,0.032258,0,0,0,2007-10-04,1
4590,0.064516,0,0.000023,0,2007-05-04,1
4590,0.032258,0,0,0,2007-10-04,1
4620,0.064516,0,0.000023,0,2007-05-04,1
4620,0.032258,0,0,0,2007-10-04,1
4620,0,0.003333,0,0.000021,2008-08-04,1
4768,0.064516,0,0.000023,0,2007-05-04,1
4768,0.032258,0,0,0,2007-10-04,1
4768,0,0.003333,0,0.000023,2008-02-04,1
5373,0.064516,0,0.000028,0,2007-05-04,1
5373,0.032258,0,0,0,2007-10-04,1
5373,0,0.003333,0,0.000033,2008-09-05,1
5675,0.032258,0,0.000046,0,2007-05-04,1
5675,0,0.003333,0,0.000043,2008-06-05,1
5705,0.032258,0,0.000183,0,2007-05-04,1
5705,0.258065,0,0.001295,0,2007-06-04,1
5705,0.096774,0,0.002446,0,2007-07-06,1
5705,0.096774,0,0.001981,0,2007-08-04,1
5705,0.129032,0.003333,0.001843,0.000113,2007-09-06,1
5705,0.16129,0.003333,0.001566,0.000046,2007-10-04,1
5705,0.16129,0,0.000388,0,2007-11-04,1
5705,0.16129,0.01,0.000428,0.000161,2007-12-06,1
5705,0.032258,0.01,0.000136,0.000093,2008-01-05,1
5705,0.064516,0.003333,0.000321,0.000134,2008-02-04,1
5705,0,0.006667,0,0.000143,2008-03-06,1
5705,0.16129,0.006667,0.000276,0.000191,2008-04-04,1
5705,0,0.013333,0,0.00065,2008-05-04,1
5705,0,0.003333,0,0.000088,2008-06-05,1
5705,0,0.013333,0,0.000366,2008-07-04,1
5705,0,0.023333,0,0.00151,2008-08-04,1
5705,0,0.016667,0,0.000346,2008-09-05,1
5705,0,0.02,0,0.001593,2008-10-04,1
5803,0.032258,0,0.000046,0,2007-05-04,1
